FEINumber,LegalName,AddressLine1,AddressLine2,City,StateCode,State,ZipCode,CountryCode,CountryName,Region,ActionType,ActionTakenDate,FiscalYear,CaseInjunctionID,FirmProfile,WarningLetterLink
3012138760,"Stanley Brothers Social Enterprises, LLC",3515 N Chestnut St,unavailable,Colorado Springs,CO,Colorado,80907-4101,US,United States,Domestic,Warning Letter,2017-10-31,2018,490089,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012138760,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/stanley-brothers-social-enterprises-llc-490089-10312017
3012138774,"Realm of Caring Foundation, Inc.",3515 N Chestnut St,unavailable,Colorado Springs,CO,Colorado,80907-4101,US,United States,Domestic,Warning Letter,2017-10-31,2018,490089,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012138774,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012138774"
3001859120,Pacific Nutritional Foods Inc,9960 Sw Potano St,unavailable,Tualatin,OR,Oregon,97062-8492,US,United States,Domestic,Warning Letter,2009-10-09,2010,74504,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3001859120,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3001859120"
3003211028,Tampa Peanut Distributors,4419 N Hubert Ave Ste Q,unavailable,Tampa,FL,Florida,33614-7653,US,United States,Domestic,Warning Letter,2009-10-09,2010,74964,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003211028,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003211028"
3009261844,"Magic Kitchen, Inc.",11310 W 80th St,unavailable,Lenexa,KS,Kansas,66214-3307,US,United States,Domestic,Seizure,2017-10-23,2018,538638,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009261844,
3010385432,Samuel P. Hostetler (DBA) Hump-Back Dairys,4858 Lawrence 1185,unavailable,Miller,MO,Missouri,65707-7333,US,United States,Domestic,Seizure,2017-10-23,2018,538638,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010385432,
3011209492,"Desert Farms, Inc.",2708 Wilshire Blvd Ste 380,unavailable,Santa Monica,CA,California,90403-4706,US,United States,Domestic,Seizure,2017-10-23,2018,538638,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011209492,
1219395,eG Group LLC,165 Flanders Rd,unavailable,Westborough,MA,Massachusetts,01581-1032,US,United States,Domestic,Warning Letter,2009-09-11,2009,72343,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1219395,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1219395"
3002758804,La Hacienda Tortilleria Inc,431 Allied Dr,unavailable,Nashville,TN,Tennessee,37211-3303,US,United States,Domestic,Warning Letter,2009-09-11,2009,71223,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002758804,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002758804"
3008998642,"Mena Food Group, LLC.",4710 Nw 15th Ave Ste 5a-2,unavailable,Ft Lauderdale,FL,Florida,33309-3785,US,United States,Domestic,Warning Letter,2024-08-08,2024,673814,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008998642,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mena-food-group-llc-673814-08082024
3000210896,"Metro Produce Distributors, Inc.",2700 E 28th St,unavailable,Minneapolis,MN,Minnesota,55406-2990,US,United States,Domestic,Warning Letter,2012-06-14,2012,293338,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3000210896,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3000210896"
1220022,"Greencore OARS, LLC..",121 Liberty St,unavailable,Brockton,MA,Massachusetts,02301-5518,US,United States,Domestic,Warning Letter,2011-12-28,2012,245116,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220022,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220022"
3006504493,Natural Health Team,31240 May St,unavailable,Lacombe,LA,Louisiana,70445-4113,US,United States,Domestic,Warning Letter,2011-12-28,2012,215534,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006504493,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006504493"
3004026930,"Del Real Foods, LLC",1101 Messenger Ln,unavailable,Moore,OK,Oklahoma,73160-5991,US,United States,Domestic,Warning Letter,2011-12-28,2012,261597,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004026930,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004026930"
3004405785,"KJ3 Inc., DBA Rainier Sprouts",10310 Vickery Ave E,unavailable,Tacoma,WA,Washington,98446-3653,US,United States,Domestic,Warning Letter,2011-12-28,2012,242694,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004405785,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004405785"
1220049,"Portland Shellfish Co., Inc.",116 Dartmouth St Bldg 1,unavailable,South Portland,ME,Maine,04106-6210,US,United States,Domestic,Injunction,2011-01-20,2011,36,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220049,
1000112555,Haelan Products Inc,5947 New Nashville Hwy,unavailable,Murfreesboro,TN,Tennessee,37129-7024,US,United States,Domestic,Warning Letter,2009-01-15,2009,42018,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000112555,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000112555"
1220049,"Portland Shellfish Co., Inc.",116 Dartmouth St Bldg 1,unavailable,South Portland,ME,Maine,04106-6210,US,United States,Domestic,Warning Letter,2009-01-15,2009,46658,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220049,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220049"
1220067,The Hartford Provision Company Inc.,625 Nutmeg Rd N,unavailable,South Windsor,CT,Connecticut,06074-2440,US,United States,Domestic,Warning Letter,2015-08-14,2015,475363,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220067,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220067"
3008954658,"Bloodline Holdings, LLC",1206 W Main St,unavailable,Atkins,AR,Arkansas,72823-4414,US,United States,Domestic,Warning Letter,2015-08-14,2015,450506,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008954658,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008954658"
1220323,Winfrey's Olde English Fudge Inc.,40 Newburyport Tpke,unavailable,Rowley,MA,Massachusetts,01969-2106,US,United States,Domestic,Warning Letter,2022-11-04,2023,636841,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220323,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/winfreys-olde-english-fudge-inc-636841-11042022
1819504,"Mead Johnson & Company, LLC",2400 W Lloyd Expy,unavailable,Evansville,IN,Indiana,47712-5095,US,United States,Domestic,Warning Letter,2010-10-18,2011,134572,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1819504,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1819504"
2246984,Rol-rom Foods,33 6th Ave,unavailable,Paterson,NJ,New Jersey,07524-1001,US,United States,Domestic,Warning Letter,2012-06-28,2012,300724,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2246984,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2246984"
3006791385,"Prismic Light International, Inc.",4711 Sulphur Springs Rd,unavailable,Murfreesboro,TN,Tennessee,37129-7201,US,United States,Domestic,Warning Letter,2012-06-28,2012,277798,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006791385,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006791385"
3008720906,Air Wisconsin Airline Corp.,8500 Essington Ave,unavailable,Philadelphia,PA,Pennsylvania,19153-7001,US,United States,Domestic,Warning Letter,2011-03-24,2011,162834,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008720906,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008720906"
1220731,Jonathan Sprouts Inc,384 Vaughan Hill Rd,unavailable,Rochester,MA,Massachusetts,02770-2035,US,United States,Domestic,Warning Letter,2011-03-24,2011,146472,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220731,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1220731"
3010583758,Intershell International Corp.,9 Blackburn Dr,unavailable,Gloucester,MA,Massachusetts,01930-2237,US,United States,Domestic,Warning Letter,2014-09-26,2014,440205,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010583758,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010583758"
2013293,Mutual Trading Company Inc.,4200 Shirley Ave,unavailable,El Monte,CA,California,91731-1130,US,United States,Domestic,Warning Letter,2010-09-30,2010,124288,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2013293,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2013293"
3006470672,DW Trading Inc.,3649 Lafayette Rd,unavailable,Indianapolis,IN,Indiana,46222-1108,US,United States,Domestic,Warning Letter,2010-09-30,2010,120869,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006470672,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006470672"
3005132863,Fatima Brothers Inc,5601 56th Dr,unavailable,Maspeth,NY,New York,11378-1123,US,United States,Domestic,Warning Letter,2020-04-07,2020,605562,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3005132863,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3005132863"
2122542,"Karlsburger Foods, Inc.",3236 Chelsea Rd W,unavailable,Monticello,MN,Minnesota,55362-4667,US,United States,Domestic,Warning Letter,2010-12-16,2011,132490,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2122542,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2122542"
3023220,Fresh Foods of Washington LLC/KC Culinarte Corp,1200 Merrill Creek Pkwy,unavailable,Everett,WA,Washington,98203-7152,US,United States,Domestic,Warning Letter,2009-10-07,2010,71303,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3023220,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3023220"
3009881887,"Fuyang Fuchunjiang Canned Food Co.,Ltd.",241,"1 Xiyou Village, Fuchan Street; Fuyang District",Hangzhou,unavailable,unavailable,unavailable,CN,China,Foreign,Warning Letter,2024-05-31,2024,682507,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009881887,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009881887"
1221804,"Chang & Son Enterprises, Inc.",301 River Rd,unavailable,Whately,MA,Massachusetts,01093,US,United States,Domestic,Warning Letter,2024-05-31,2024,679517,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1221804,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1221804"
3026941702,"RONGCHENG JIAYUAN FOODS (3rd Workshop) CO., LTD",No 299 Fenghuang Road,Rongcheng,Weihai,unavailable,unavailable,unavailable,CN,China,Foreign,Warning Letter,2024-05-31,2024,682456,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3026941702,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3026941702"
3009271734,Yandi New York Trading Co Ltd,129B 48th St,unavailable,Brooklyn,NY,New York,11232,US,United States,Domestic,Warning Letter,2014-12-08,2015,443547,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009271734,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009271734"
3004844416,FAVPEP LLC. dba Queenmar LLC.,1463 NW 97th Ave Ste C,unavailable,Doral,FL,Florida,33172-2819,US,United States,Domestic,Warning Letter,2009-06-26,2009,57742,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004844416,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004844416"
1222010,"Kettle Cuisine, LLC",330 Lynnway,unavailable,Lynn,MA,Massachusetts,01901-1706,US,United States,Domestic,Warning Letter,2014-09-25,2014,438793,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222010,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222010"
3003581160,Kilim Nong San,301-25 Sosa-Bon 3 Dong,unavailable,Pucheon,unavailable,unavailable,unavailable,unavailable,unavailable,Foreign,Warning Letter,2014-09-25,2014,436874,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003581160,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003581160"
3007235422,Brookfield Management Inc,7600 Gloria Ave,unavailable,Van Nuys,CA,California,91406,US,United States,Domestic,Seizure,2014-09-25,2014,432273,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007235422,
3009674987,"Rosefield Management, Inc. dba Reptile Outpost",7660 Gloria Ave,unavailable,Van Nuys,CA,California,91406-1805,US,United States,Domestic,Seizure,2014-09-25,2014,432273,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009674987,
3010903157,"Multimmunity, Inc.",950 E Harvard Ave Ste 650,unavailable,Denver,CO,Colorado,80210-7002,US,United States,Domestic,Warning Letter,2014-09-25,2014,433720,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010903157,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010903157"
1222028,"Douty Bros., Inc.",10a Portland Fish Pier,unavailable,Portland,ME,Maine,04101-4620,US,United States,Domestic,Warning Letter,2012-01-23,2012,268756,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222028,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222028"
3009904675,NEGOCIOS INDUSTRIALES REAL S-.A (NIRSA),Barrio Jesus Del Gran Poder,Sector Pesquero,Guayaquil,unavailable,unavailable,unavailable,EC,Ecuador,Foreign,Warning Letter,2012-01-23,2012,266736,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009904675,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009904675"
1222033,Portland Fish Pier Authority,6 Portland Fish Pier,unavailable,Portland,ME,Maine,04101-4620,US,United States,Domestic,Warning Letter,2014-03-28,2014,423361,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222033,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222033"
3010642993,"M&A Caribbean Traders, Inc",road 100 km. 5.2,Pastor Bonilla Building,Cabo Rojo,PR,Puerto Rico,00623,US,United States,Domestic,Warning Letter,2014-03-28,2014,420285,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010642993,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010642993"
1222041,Spence & Co. Ltd.,76 Campanelli Industrial Dr,unavailable,Brockton,MA,Massachusetts,02301-1809,US,United States,Domestic,Warning Letter,2013-01-15,2013,391735,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222041,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222041"
1831828,E R K Distributors LLC.,301 Hacker St Unit 5,unavailable,Rochester Hills,MI,Michigan,48307-2636,US,United States,Domestic,Warning Letter,2013-10-28,2014,414328,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1831828,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1831828"
1222059,Browne Trading Co.,260 Commercial St,unavailable,Portland,ME,Maine,04101-4886,US,United States,Domestic,Warning Letter,2013-10-28,2014,408828,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222059,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1222059"
